"elections";"candidate";"list_name";"list_pos";"pref_votes";"elected";"nom_party";"pol_affil";"mayor";"dep_mayor";"board";"gov_support";"elig_voters";"ballots_cast"
"2002";"Sadílek Zdeněk (1)";"ODS";4;537;1;"ODS";"ODS";0;NA;NA;1;NA;NA
"2002";"Brejník Jiří";"ODS";5;623;1;"ODS";"BEZPP";0;NA;NA;1;NA;NA
"2002";"Svoboda Ctirad";"ODS";6;470;1;"ODS";"ODS";0;NA;NA;1;NA;NA
"2002";"Langer Luboš";"ODS";7;549;1;"ODS";"ODS";0;NA;NA;1;NA;NA
"2002";"Formandlová Marcela";"ODS";8;475;1;"ODS";"ODS";0;NA;NA;1;NA;NA
"2002";"Fiala Miloslav";"ODS";9;535;1;"ODS";"ODS";0;NA;NA;1;NA;NA
"2002";"Kohoutová Jana";"ODS";10;553;1;"ODS";"BEZPP";0;NA;NA;1;NA;NA
"2002";"Skopan Vladimír";"ODS";11;565;0;"ODS";"ODS";0;NA;NA;NA;NA;NA
"2002";"Kabele Karel";"ODS";12;565;0;"ODS";"BEZPP";0;NA;NA;NA;NA;NA
"2002";"Tománek Pavel";"ODS";13;598;0;"ODS";"BEZPP";0;NA;NA;NA;NA;NA
"2002";"Kovandová Jiřina";"ODS";14;443;0;"ODS";"ODS";0;NA;NA;NA;NA;NA
"2002";"Mlch Vladimír (1)";"ODS";15;383;0;"ODS";"ODS";0;NA;NA;NA;NA;NA
"2002";"Šenová Eva";"KDU-ČSL";1;393;1;"KDU-ČSL";"KDU-ČSL";0;NA;NA;NA;NA;NA
"2002";"Polák Jaroslav";"KDU-ČSL";2;200;1;"KDU-ČSL";"KDU-ČSL";0;NA;NA;NA;NA;NA
"2002";"Sechovská Hana";"KDU-ČSL";3;280;1;"NK";"BEZPP";0;NA;NA;NA;NA;NA
"2002";"Mikulka Jan";"KDU-ČSL";4;194;0;"NK";"BEZPP";0;NA;NA;NA;NA;NA
"2002";"Čacký Antonín";"KDU-ČSL";5;252;1;"NK";"BEZPP";0;NA;NA;NA;NA;NA
"2002";"Forst Jan";"KDU-ČSL";6;168;0;"NK";"BEZPP";0;NA;NA;NA;NA;NA
"2002";"Bláha Petr";"KDU-ČSL";7;187;0;"NK";"BEZPP";0;NA;NA;NA;NA;NA
"2002";"Svoboda Vlastimil";"KDU-ČSL";8;171;0;"KDU-ČSL";"KDU-ČSL";0;NA;NA;NA;NA;NA
"2002";"Bukačová Dana";"KDU-ČSL";9;181;0;"KDU-ČSL";"KDU-ČSL";0;NA;NA;NA;NA;NA
"2002";"Voborský Martin";"KDU-ČSL";10;213;0;"NK";"BEZPP";0;NA;NA;NA;NA;NA
"2002";"Poustka Pavel";"KDU-ČSL";11;175;0;"NK";"BEZPP";0;NA;NA;NA;NA;NA
"2002";"Bulíček Vít";"KDU-ČSL";12;152;0;"NK";"BEZPP";0;NA;NA;NA;NA;NA
"2002";"Bradáč Bedřich";"KDU-ČSL";13;154;0;"NK";"BEZPP";0;NA;NA;NA;NA;NA
"2002";"Jiruška Jiří";"KDU-ČSL";14;152;0;"NK";"BEZPP";0;NA;NA;NA;NA;NA
"2002";"Hanáková Ludmila";"KDU-ČSL";15;199;0;"NK";"BEZPP";0;NA;NA;NA;NA;NA
"2002";"Buzek Václav";"KSČM";1;128;0;"KSČM";"KSČM";0;NA;NA;NA;NA;NA
"2002";"Nejtek Jaroslav";"KSČM";2;91;0;"KSČM";"KSČM";0;NA;NA;NA;NA;NA
"2002";"Pilchová Jana";"KSČM";3;131;0;"KSČM";"BEZPP";0;NA;NA;NA;NA;NA
"2002";"Popelka Ladislav";"KSČM";4;154;1;"KSČM";"KSČM";0;NA;NA;NA;NA;NA
"2002";"Jirásková Marie";"KSČM";5;111;0;"KSČM";"KSČM";0;NA;NA;NA;NA;NA
"2002";"Prášková Naděžda";"KSČM";6;143;0;"KSČM";"BEZPP";0;NA;NA;NA;NA;NA
"2002";"Runštuk Oldřich";"KSČM";7;123;0;"KSČM";"KSČM";0;NA;NA;NA;NA;NA
"2002";"Kulhánková Vlasta";"KSČM";8;83;0;"KSČM";"BEZPP";0;NA;NA;NA;NA;NA
"2002";"Valeš Ladislav";"KSČM";9;76;0;"KSČM";"KSČM";0;NA;NA;NA;NA;NA
"2002";"Pechrová Blažena";"KSČM";10;74;0;"KSČM";"KSČM";0;NA;NA;NA;NA;NA
"2002";"Macháček František";"KSČM";11;98;0;"KSČM";"KSČM";0;NA;NA;NA;NA;NA
"2002";"Horáková Milada";"KSČM";13;76;0;"KSČM";"KSČM";0;NA;NA;NA;NA;NA
"2002";"Haidingerová Růžena";"KSČM";14;68;0;"KSČM";"KSČM";0;NA;NA;NA;NA;NA
"2002";"Horák Jiří";"KSČM";15;138;0;"KSČM";"BEZPP";0;NA;NA;NA;NA;NA
"2006";"Šenová Eva";"KDU-ČSL";1;184;1;"KDU-ČSL";"KDU-ČSL";0;0;0;0;1807;1043
"2006";"Mikulka Jan";"KDU-ČSL";2;98;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Polák Jaroslav";"KDU-ČSL";3;107;0;"KDU-ČSL";"KDU-ČSL";0;0;0;0;NA;NA
"2006";"Bulíček Vít";"KDU-ČSL";4;85;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Chrzastowská Magdalena";"KDU-ČSL";5;71;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Voborský Martin";"KDU-ČSL";6;95;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Šmilauer Vít";"KDU-ČSL";7;81;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Svoboda Vlastimil";"KDU-ČSL";8;82;0;"KDU-ČSL";"KDU-ČSL";0;0;0;0;NA;NA
"2006";"Mařinec Zdeněk";"KDU-ČSL";9;72;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Sedlák Karel";"KDU-ČSL";10;68;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Hanáková Ludmila";"KDU-ČSL";11;95;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Karhan Josef";"KDU-ČSL";12;92;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Poustka Pavel";"KDU-ČSL";13;76;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Jiruška Jiří";"KDU-ČSL";14;71;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Bukačová Dana";"KDU-ČSL";15;81;0;"KDU-ČSL";"KDU-ČSL";0;0;0;0;NA;NA
"2006";"Čacký Antonín";"Naše Horoměřice";1;433;1;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Beníková Božena";"Naše Horoměřice";2;386;1;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Brejník Jiří";"Naše Horoměřice";3;392;1;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Denk David";"Naše Horoměřice";4;385;1;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Potužník Radovan";"Naše Horoměřice";5;406;1;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Veselý Milan";"Naše Horoměřice";6;423;1;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Linhart Jan";"Naše Horoměřice";7;360;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Jansová Hana";"Naše Horoměřice";8;409;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Tománek Pavel";"Naše Horoměřice";9;395;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Forst Jan";"Naše Horoměřice";10;358;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Čermák Petr";"Naše Horoměřice";11;384;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Kabele Karel";"Naše Horoměřice";12;369;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Mikulová Gabriela";"Naše Horoměřice";13;349;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Málek Aleš";"Naše Horoměřice";14;366;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Klíma Jan";"Naše Horoměřice";15;323;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Kášek Václav";"ODS";1;550;1;"ODS";"ODS";1;0;1;1;NA;NA
"2006";"Kohoutová Jana";"ODS";2;499;1;"ODS";"BEZPP";0;1;1;1;NA;NA
"2006";"Langer Luboš";"ODS";3;481;1;"ODS";"ODS";0;0;1;1;NA;NA
"2006";"Babka Zdeněk";"ODS";4;497;1;"ODS";"ODS";0;1;1;1;NA;NA
"2006";"Zlatá Petra";"ODS";5;464;1;"ODS";"ODS";0;0;0;1;NA;NA
"2006";"Sadílek Zdeněk (1)";"ODS";6;472;1;"ODS";"ODS";0;0;0;1;NA;NA
"2006";"Mráčková Jitka";"ODS";7;509;1;"ODS";"ODS";0;0;1;1;NA;NA
"2006";"Bytomski Vítězslav Siegfried";"ODS";8;467;1;"ODS";"ODS";0;0;0;1;NA;NA
"2006";"Hordóssyová Gabriela";"ODS";9;471;0;"ODS";"ODS";0;0;0;0;NA;NA
"2006";"Karhan František";"ODS";10;523;0;"ODS";"ODS";0;0;0;0;NA;NA
"2006";"Eisenreich Jan";"ODS";11;478;0;"ODS";"ODS";0;0;0;0;NA;NA
"2006";"Skopan Vladimír";"ODS";12;474;0;"ODS";"ODS";0;0;0;0;NA;NA
"2006";"Kovandová Jiřina";"ODS";13;431;0;"ODS";"ODS";0;0;0;0;NA;NA
"2006";"Svoboda Ctirad";"ODS";14;418;0;"ODS";"ODS";0;0;0;0;NA;NA
"2006";"Pokorná Alena";"ODS";15;422;0;"ODS";"ODS";0;0;0;0;NA;NA
"2006";"Popelka Ladislav";"KSČM";1;88;0;"KSČM";"KSČM";0;0;0;0;NA;NA
"2006";"Pilchová Jana";"KSČM";2;68;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Vodičková Marie";"KSČM";3;54;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Kučera Jiří";"KSČM";4;97;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Donát Jindřich";"KSČM";5;89;0;"KSČM";"KSČM";0;0;0;0;NA;NA
"2006";"Petráková Eva";"KSČM";6;42;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Nejtek Jaroslav";"KSČM";7;45;0;"KSČM";"KSČM";0;0;0;0;NA;NA
"2006";"Pilch Jan (1)";"KSČM";8;47;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Runštuk Oldřich";"KSČM";9;56;0;"KSČM";"KSČM";0;0;0;0;NA;NA
"2006";"Jirásková Marie";"KSČM";10;60;0;"KSČM";"KSČM";0;0;0;0;NA;NA
"2006";"Pechrová Blažena";"KSČM";11;36;0;"KSČM";"KSČM";0;0;0;0;NA;NA
"2006";"Horáková Milada";"KSČM";12;35;0;"KSČM";"KSČM";0;0;0;0;NA;NA
"2006";"Macháček František";"KSČM";13;41;0;"KSČM";"KSČM";0;0;0;0;NA;NA
"2006";"Abelová Jana";"KSČM";14;69;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2006";"Arnoštová Miloslava";"KSČM";15;31;0;"KSČM";"KSČM";0;0;0;0;NA;NA
"2010";"Kášek Václav";"ODS";1;693;1;"ODS";"ODS";1;0;1;1;2167;1111
"2010";"Babka Zdeněk";"ODS";2;708;1;"ODS";"ODS";0;1;1;1;NA;NA
"2010";"Kohoutová Jana";"ODS";3;668;1;"ODS";"BEZPP";0;1;1;1;NA;NA
"2010";"Langer Luboš";"ODS";4;633;1;"ODS";"ODS";0;0;1;1;NA;NA
"2010";"Skopan Vladimír";"ODS";5;652;1;"ODS";"ODS";0;0;0;1;NA;NA
"2010";"Mráčková Jitka";"ODS";6;677;1;"ODS";"ODS";0;0;0;1;NA;NA
"2010";"Kohutič Filip";"ODS";7;598;1;"ODS";"ODS";0;0;0;1;NA;NA
"2010";"Sadílek Zdeněk (1)";"ODS";8;601;1;"ODS";"ODS";0;0;0;1;NA;NA
"2010";"Rymešová Pavla";"ODS";9;662;1;"ODS";"BEZPP";0;0;0;1;NA;NA
"2010";"Bytomski Vítězslav Siegfried";"ODS";10;594;0;"ODS";"ODS";0;0;0;0;NA;NA
"2010";"Poláčková Ladislava";"ODS";11;663;0;"ODS";"BEZPP";0;0;0;0;NA;NA
"2010";"Přidal Miroslav";"ODS";12;598;0;"ODS";"BEZPP";0;0;0;0;NA;NA
"2010";"Karhan František";"ODS";13;611;0;"ODS";"ODS";0;0;0;0;NA;NA
"2010";"Tománková Zuzana";"ODS";14;615;0;"ODS";"BEZPP";0;0;0;0;NA;NA
"2010";"Svoboda Ctirad";"ODS";15;510;0;"ODS";"ODS";0;0;0;0;NA;NA
"2010";"Juřinová Hana";"OS Horoměřic";1;203;1;"NK";"BEZPP";0;0;0;0;NA;NA
"2010";"Pilch Jan (2)";"OS Horoměřic";2;191;1;"NK";"BEZPP";0;0;0;0;NA;NA
"2010";"Voborská Jitka";"OS Horoměřic";3;172;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2010";"Ditrych Aleš";"OS Horoměřic";4;182;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2010";"Bláha Zdeněk (1)";"OS Horoměřic";5;157;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2010";"Kratochvílová Lenka";"OS Horoměřic";6;183;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2010";"Lagomarsino Karolína";"OS Horoměřic";7;151;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2010";"Drahoňovský Vladimír";"OS Horoměřic";8;145;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2010";"Molnárová Petra";"OS Horoměřic";9;168;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2010";"Stadlerová Marie";"OS Horoměřic";10;138;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2010";"Belatková Michaela";"OS Horoměřic";11;162;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2010";"Bednářová Jana";"OS Horoměřic";12;166;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2010";"Košová Kristýna";"OS Horoměřic";13;142;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2010";"Kubelková Pavlína";"OS Horoměřic";14;153;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2010";"Hruschková Maria";"OS Horoměřic";15;109;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2010";"Jirková Simona";"TOP 09";1;307;1;"TOP 09";"TOP 09";0;0;0;1;NA;NA
"2010";"Vondra Vladimír";"TOP 09";2;271;1;"TOP 09";"TOP 09";0;0;1;1;NA;NA
"2010";"Sechovský Hynek";"TOP 09";3;272;0;"TOP 09";"TOP 09";0;0;0;0;NA;NA
"2010";"Šetina David";"TOP 09";4;253;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2010";"Smejkal Karel";"TOP 09";5;243;0;"TOP 09";"TOP 09";0;0;0;0;NA;NA
"2010";"Fiala Miloslav";"TOP 09";6;278;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2010";"Pešice Petr";"TOP 09";7;306;1;"TOP 09";"BEZPP";0;0;0;1;NA;NA
"2010";"Bareš Martin";"TOP 09";8;241;0;"TOP 09";"TOP 09";0;0;0;0;NA;NA
"2010";"Holovlaský Jiří";"TOP 09";9;268;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2010";"Eisenreich Jan";"TOP 09";10;285;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2010";"Kotková Lenka";"TOP 09";11;226;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2010";"Vidner Miroslav";"TOP 09";12;316;1;"TOP 09";"BEZPP";0;0;0;1;NA;NA
"2010";"Bayerová Lucie";"TOP 09";13;231;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2010";"Schierreichová Štěpánka";"TOP 09";14;227;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2010";"Wiererová Ivana";"TOP 09";15;190;0;"TOP 09";"TOP 09";0;0;0;0;NA;NA
"2014";"Cháb Zdeněk";"ČSSD";1;54;0;"ČSSD";"ČSSD";0;0;0;0;2471;1191
"2014";"Martiňáková Kateřina";"ČSSD";2;47;0;"ČSSD";"ČSSD";0;0;0;0;NA;NA
"2014";"Vondráková Drahomíra";"ČSSD";3;56;0;"ČSSD";"ČSSD";0;0;0;0;NA;NA
"2014";"Chábová Hana";"ČSSD";4;44;0;"ČSSD";"ČSSD";0;0;0;0;NA;NA
"2014";"Hůlková Drahomíra";"ČSSD";5;39;0;"ČSSD";"ČSSD";0;0;0;0;NA;NA
"2014";"Bytomski Vítězslav Siegfried";"ČSSD";6;57;0;"ČSSD";"BEZPP";0;0;0;0;NA;NA
"2014";"Šebek Michal";"Horoměřice Ano";1;69;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Voborská Jitka";"Horoměřice Ano";2;71;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Brož Jan";"Horoměřice Ano";3;68;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Pokutová Gabriela";"Horoměřice Ano";4;60;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Bláha Zdeněk (2)";"Horoměřice Ano";6;74;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Tesař Oleg";"Horoměřice Ano";7;61;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Molnárová Kateřina";"Horoměřice Ano";8;60;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Čacký Antonín";"Naše Horoměřice";1;410;1;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Verner Danielisová Zuzana";"Naše Horoměřice";2;365;1;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Altmann Vlastimil";"Naše Horoměřice";3;373;1;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Jech Adam";"Naše Horoměřice";4;394;1;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Mikulka Jan";"Naše Horoměřice";5;374;1;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Polák Jaroslav";"Naše Horoměřice";6;347;0;"NK";"KDU-ČSL";0;0;0;0;NA;NA
"2014";"Janouš Jiří";"Naše Horoměřice";7;343;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Beník Juraj";"Naše Horoměřice";8;328;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Bican Borek";"Naše Horoměřice";9;325;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Klíma Jan";"Naše Horoměřice";10;324;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Bláha Petr";"Naše Horoměřice";11;342;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Forst Jan";"Naše Horoměřice";12;345;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Potužník Václav";"Naše Horoměřice";13;384;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Vodolan Josef";"Naše Horoměřice";14;316;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Verner Petr";"Naše Horoměřice";15;318;0;"NK";"BEZPP";0;0;0;0;NA;NA
"2014";"Babka Zdeněk";"ODS";1;586;1;"ODS";"ODS";1;0;1;1;NA;NA
"2014";"Kohoutová Jana";"ODS";2;517;1;"ODS";"BEZPP";0;1;1;1;NA;NA
"2014";"Kohutič Filip";"ODS";3;473;1;"ODS";"ODS";0;1;1;1;NA;NA
"2014";"Langer Luboš";"ODS";4;483;1;"ODS";"ODS";0;0;1;1;NA;NA
"2014";"Šináglová Ladislava";"ODS";5;501;1;"ODS";"BEZPP";0;0;0;1;NA;NA
"2014";"Kášek Václav";"ODS";6;542;1;"ODS";"ODS";0;0;0;1;NA;NA
"2014";"Mráčková Jitka";"ODS";7;506;1;"ODS";"ODS";0;0;0;1;NA;NA
"2014";"Rymešová Pavla";"ODS";8;483;1;"ODS";"BEZPP";0;0;0;1;NA;NA
"2014";"Sadílek Zdeněk (1)";"ODS";9;442;0;"ODS";"ODS";0;0;0;0;NA;NA
"2014";"Tománková Zuzana";"ODS";10;462;0;"ODS";"BEZPP";0;0;0;0;NA;NA
"2014";"Vaňková Jitka";"ODS";11;463;0;"ODS";"BEZPP";0;0;0;0;NA;NA
"2014";"Přidal Miroslav";"ODS";12;432;0;"ODS";"BEZPP";0;0;0;0;NA;NA
"2014";"Karhan František";"ODS";13;453;0;"ODS";"ODS";0;0;0;0;NA;NA
"2014";"Šrajerová Lucie";"ODS";14;418;0;"ODS";"BEZPP";0;0;0;0;NA;NA
"2014";"Chundela Petr";"ODS";15;395;0;"ODS";"BEZPP";0;0;0;0;NA;NA
"2014";"Sechovský Hynek";"TOP 09";1;170;0;"TOP 09";"TOP 09";0;0;0;0;NA;NA
"2014";"Vondra Vladimír";"TOP 09";2;204;1;"TOP 09";"TOP 09";0;0;1;1;NA;NA
"2014";"Ditrych Aleš";"TOP 09";3;175;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2014";"Smejkal Karel";"TOP 09";4;144;0;"TOP 09";"TOP 09";0;0;0;0;NA;NA
"2014";"Dudková Petra";"TOP 09";5;138;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2014";"Holovlaský Jiří";"TOP 09";6;161;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2014";"Ihmová Alena";"TOP 09";7;183;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2014";"Pešice Petr";"TOP 09";8;176;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2014";"Dvořák Vladimír";"TOP 09";9;194;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2014";"Denk David";"TOP 09";10;161;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2014";"Beníková Božena";"TOP 09";11;146;0;"TOP 09";"BEZPP";0;0;0;0;NA;NA
"2014";"Vidner Miroslav";"TOP 09";12;196;1;"TOP 09";"BEZPP";0;0;0;1;NA;NA
