"elections";"candidate";"list_name";"list_pos";"pref_votes";"elected";"nom_party";"pol_affil";"mayor";"dep_mayor";"board";"gov_support";"elig_voters";"ballots_cast"
"1994";"Valda Stanislav";"SNK 1";7;353;1;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Šalamonová Soňa";"SNK 2";1;1879;1;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Sedláček Vojtěch";"SNK 2";2;1155;1;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Marek František";"SNK 2";3;979;1;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Habenichtová Anna";"SNK 2";4;753;1;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Kaplan Jan";"SNK 2";5;975;1;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Hromádka Jan";"SNK 2";6;656;0;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Diviš Petr";"SNK 2";7;713;0;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Sládečková Pavla";"SNK 2";8;728;0;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Plašil Miroslav";"SNK 2";9;1079;1;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Marášek Josef";"SNK 2";10;589;0;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Růžička Petr";"SNK 2";11;995;1;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Kubová Dagmar";"SNK 2";12;709;0;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Lednický František";"SNK 2";13;814;0;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Turek Tomáš";"SNK 2";14;835;0;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Nechybová Zuzana";"SNK 2";15;770;0;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Kutev Konstantin";"SNK 2";16;598;0;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Caisl Pavel";"SNK 2";17;767;0;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Vavřín Mikoláš";"SNK 2";18;729;0;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Venta Otakar (2)";"SNK 2";19;721;0;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Poštová Alena";"SNK 2";20;586;0;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Hlaváč Zdeněk";"SNK 2";21;762;0;"NK";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Štochel Milan";"KSČM";1;575;1;"KSČM";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Jungwirthová Marcela";"KSČM";2;645;1;"KSČM";"KSČM";NA;NA;NA;NA;NA;NA
"1994";"Reehová Hana";"KSČM";3;461;1;"KSČM";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Vopravil Miroslav";"KSČM";4;383;0;"KSČM";"KSČM";NA;NA;NA;NA;NA;NA
"1994";"Liboska Radek";"KSČM";5;406;0;"KSČM";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Kyselová Jindřiška";"KSČM";6;392;0;"KSČM";"KSČM";NA;NA;NA;NA;NA;NA
"1994";"Lopatová Marcela";"KSČM";7;356;0;"KSČM";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Blažek Antonín";"KSČM";8;415;0;"KSČM";"KSČM";NA;NA;NA;NA;NA;NA
"1994";"Novák Pavel";"KSČM";9;355;0;"KSČM";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Papcun Ján";"KSČM";10;359;0;"KSČM";"KSČM";NA;NA;NA;NA;NA;NA
"1994";"Levý Jaroslav";"KSČM";11;391;0;"KSČM";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Štěrba Jan (2)";"KSČM";12;299;0;"KSČM";"KSČM";NA;NA;NA;NA;NA;NA
"1994";"Štěpánková Marie";"KSČM";13;379;0;"KSČM";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Zámecká Marie";"KSČM";14;378;0;"KSČM";"KSČM";NA;NA;NA;NA;NA;NA
"1994";"Kurec František";"KSČM";15;334;0;"KSČM";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Iljevová Růžena";"KSČM";16;374;0;"KSČM";"KSČM";NA;NA;NA;NA;NA;NA
"1994";"Hyský Zbyněk";"KSČM";17;434;0;"KSČM";"KSČM";NA;NA;NA;NA;NA;NA
"1994";"Smetana František";"KSČM";18;333;0;"KSČM";"KSČM";NA;NA;NA;NA;NA;NA
"1994";"Pelešková Eva";"KSČM";19;356;0;"KSČM";"KSČM";NA;NA;NA;NA;NA;NA
"1994";"Kaislerová Miloslava";"KSČM";20;301;0;"KSČM";"KSČM";NA;NA;NA;NA;NA;NA
"1994";"Gleich Jaroslav";"KSČM";21;300;0;"KSČM";"KSČM";NA;NA;NA;NA;NA;NA
"1994";"Filipík Ivan";"DEU";1;295;0;"DEU";"DEU";NA;NA;NA;NA;NA;NA
"1994";"Pražák Josef";"DEU";2;192;0;"DEU";"DEU";NA;NA;NA;NA;NA;NA
"1994";"Draský Vladislav";"DEU";3;159;0;"DEU";"DEU";NA;NA;NA;NA;NA;NA
"1994";"Kačírková Eva";"DEU";4;193;0;"DEU";"DEU";NA;NA;NA;NA;NA;NA
"1994";"Kačírek Zdeněk";"DEU";5;84;0;"DEU";"DEU";NA;NA;NA;NA;NA;NA
"1994";"Stanislavová Ludmila";"DEU";6;84;0;"DEU";"DEU";NA;NA;NA;NA;NA;NA
"1994";"Švábová Marie";"ČSSD";1;301;0;"ČSSD";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Burda Jan";"ČSSD";2;244;0;"ČSSD";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Hemmerová Alena";"ČSSD";3;179;0;"ČSSD";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Chytil Jan";"ODS";1;960;1;"ODS";"ODS";NA;NA;NA;NA;NA;NA
"1994";"Majer Václav";"ODS";2;1143;1;"ODS";"ODS";NA;NA;NA;NA;NA;NA
"1994";"Landa Jiří";"ODS";3;907;0;"ODS";"ODS";0;0;1;1;NA;NA
"1994";"Huk Jaroslav";"ODS";4;933;0;"ODS";"ODS";NA;NA;NA;NA;NA;NA
"1994";"Štifter Martin";"ODS";5;1158;1;"ODS";"BEZPP";1;0;1;1;NA;NA
"1994";"Záhoř Zdeněk";"ODS";6;1277;1;"ODS";"BEZPP";NA;NA;NA;NA;NA;NA
"1994";"Staněk Ludvík";"ODS";7;767;0;"ODS";"ODS";NA;NA;NA;NA;NA;NA
